DISTRICT_NAME,Year,Crop_Type,AREA,PRODUCTION,YIELD
Bara,2010,MAIZE,7500,21000.0,2800.0
Bara,2011,MAIZE,7500,30750.0,4100.0
Bara,2012,MAIZE,5150,21120.0,4101.0
Bara,2013,MAIZE,13478,86260.0,6400.0
Bara,2014,MAIZE,4750,13500.0,2842.0
Bara,2015,MAIZE,13400,42800.0,3194.0
Bara,2016,MAIZE,13550,48780.0,3600.0
Bara,2017,MAIZE,12592,36056.0,2863.0
Bara,2018,MAIZE,11941,43477.0,3640.0
Bara,2019,MAIZE,11915,44229.0,3710.0
Bara,2020,MAIZE,11940,46653.0,3910.0
Bara,2021,MAIZE,11940,46653.0,3910.0
Bardiya,1979,MAIZE,9490,10500.0,1106.0
Bardiya,1980,MAIZE,8740,15300.0,1751.0
Bardiya,1981,MAIZE,7820,12510.0,1600.0
Bardiya,1982,MAIZE,12020,14440.0,1201.0
Bardiya,1983,MAIZE,7880,12660.0,1607.0
Bardiya,1984,MAIZE,8580,16300.0,1900.0
Bardiya,1985,MAIZE,8950,14330.0,1601.0
Bardiya,1986,MAIZE,11080,16720.0,1509.0
Bardiya,1987,MAIZE,10450,15740.0,1506.0
Bardiya,1988,MAIZE,8960,13900.0,1551.0
Bardiya,1990,MAIZE,9760,17560.0,1799.0
Bardiya,1991,MAIZE,9820,17600.0,1792.0
Bardiya,1992,MAIZE,9700,20370.0,2100.0
Bardiya,1993,MAIZE,9770,19440.0,1990.0
Bardiya,1994,MAIZE,9720,18964.0,1951.0
Bardiya,1995,MAIZE,9700,18515.0,1909.0
Bardiya,1996,MAIZE,8930,15130.0,1694.0
Bardiya,1997,MAIZE,8928,17140.0,1920.0
Bardiya,1998,MAIZE,8500,13600.0,1600.0
Bardiya,1999,MAIZE,8627,16919.0,1961.0
Bardiya,2000,MAIZE,9312,18266.0,1962.0
Bardiya,2001,MAIZE,8700,17400.0,2000.0
Bardiya,2002,MAIZE,8750,17500.0,2000.0
Bardiya,2003,MAIZE,8750,17500.0,2000.0
Bardiya,2004,MAIZE,8750,17500.0,2000.0
Bardiya,2005,MAIZE,8750,21875.0,2500.0
Bardiya,2006,MAIZE,8600,18060.0,2100.0
Bardiya,2007,MAIZE,8100,15916.0,1965.0
Bardiya,2008,MAIZE,8100,14900.0,1840.0
Bardiya,2009,MAIZE,8100,13770.0,1700.0
Bardiya,2010,MAIZE,42860,12335.0,288.0
Bardiya,2011,MAIZE,5450,10900.0,2000.0
Bardiya,2012,MAIZE,8000,20000.0,2500.0
Bardiya,2013,MAIZE,1200,2500.0,2083.0
Bardiya,2014,MAIZE,1200,3000.0,7500.0
Bardiya,2015,MAIZE,1500,4837.0,3225.0
Bardiya,2016,MAIZE,2500,6650.0,2660.0
Bardiya,2017,MAIZE,2657,7522.0,2831.0
Bardiya,2018,MAIZE,2697,7921.0,2940.0
Bardiya,2019,MAIZE,2758,8112.0,2940.0
Bardiya,2020,MAIZE,2764,8373.0,3030.0
Bardiya,2021,MAIZE,5350,20008.0,3740.0
Bhaktapur,1979,MAIZE,1900,2660.0,1400.0
Bhaktapur,1980,MAIZE,2230,4340.0,1946.0
Bhaktapur,1981,MAIZE,2430,4860.0,2000.0
Bhaktapur,1982,MAIZE,2430,7780.0,3202.0
Bhaktapur,1983,MAIZE,2430,4860.0,2000.0
Bhaktapur,1984,MAIZE,2300,5750.0,2500.0
Bhaktapur,1985,MAIZE,2200,5500.0,2500.0
Bhaktapur,1986,MAIZE,2200,5000.0,2273.0
Bhaktapur,1987,MAIZE,2280,3530.0,1548.0
Bhaktapur,1988,MAIZE,2050,3560.0,1737.0
Bhaktapur,1990,MAIZE,2130,6390.0,3000.0
Bhaktapur,1991,MAIZE,2100,6200.0,2952.0
Bhaktapur,1992,MAIZE,2150,6350.0,2953.0
Bhaktapur,1993,MAIZE,1510,4454.0,2950.0
Bhaktapur,1994,MAIZE,2200,4125.0,1875.0
Bhaktapur,1995,MAIZE,2300,4730.0,2057.0
Bhaktapur,1996,MAIZE,2250,6430.0,2858.0
Bhaktapur,1997,MAIZE,2300,6400.0,2783.0
Bhaktapur,1998,MAIZE,2200,5500.0,2500.0
Bhaktapur,1999,MAIZE,2200,6400.0,2909.0
Bhaktapur,2000,MAIZE,2100,6200.0,2952.0
Bhaktapur,2001,MAIZE,2100,7035.0,3350.0
Bhaktapur,2002,MAIZE,2037,6702.0,3290.0
Bhaktapur,2003,MAIZE,2037,6702.0,3290.0
Bhaktapur,2004,MAIZE,2040,6120.0,3000.0
Bhaktapur,2005,MAIZE,2040,6120.0,3000.0
Bhaktapur,2006,MAIZE,2035,6100.0,2998.0
Bhaktapur,2007,MAIZE,2035,6441.0,3165.0
Bhaktapur,2008,MAIZE,2035,6441.0,3165.0
Bhaktapur,2009,MAIZE,1793,5269.0,2939.0
Bhaktapur,2010,MAIZE,2000,6000.0,3000.0
Bhaktapur,2011,MAIZE,1970,7978.0,4050.0
Bhaktapur,2012,MAIZE,1969,7876.0,4000.0
Bhaktapur,2013,MAIZE,1969,8860.0,4500.0
Bhaktapur,2014,MAIZE,1965,8071.0,4107.0
Bhaktapur,2015,MAIZE,1855,7605.0,4100.0
Bhaktapur,2016,MAIZE,1970,7471.0,3792.0
Bhaktapur,2017,MAIZE,2094,8451.0,4036.0
Bhaktapur,2018,MAIZE,1998,8016.0,4010.0
