_id,YEAR,MONTH,DISTRICT,PRECIPITATION,SURFACE_PRESSURE,HUMIDITY_AT_2M,RELATIVE_HUMIDITY_2M,TEMP_2M,WET_BULB_TEMP_2M,TEMP_2M_MAX,TEMP_2M_MIN,SURFACE_TEMP,WIND_SPEED_10M,WIND_SPEED_10M_MAX,WIND_SPEED_10M_MIN
19291,1989,7,Okhaldhunga,212.42,82.47,15.39,84.85,20.3,17.09,23.86,17.39,21.47,2.34,4.61,0.56
19292,1989,8,Okhaldhunga,84.86,82.55,15.01,85.05,19.87,16.66,23.57,16.86,20.75,2.16,4.27,0.76
19293,1989,9,Okhaldhunga,100.97,82.72,14.36,84.95,19.22,15.95,23.11,16.28,19.95,2.16,4.29,0.58
19294,1989,10,Okhaldhunga,7.67,83.01,9.25,62.88,16.76,8.4,22.27,12.89,16.12,1.9,4.01,0.41
19295,1989,11,Okhaldhunga,3,83.24,4.34,42.1,11.71,-1.41,18.46,7.35,9.77,2.13,4.78,0.63
19296,1989,12,Okhaldhunga,2.15,83.26,3,36.58,8.55,-6.17,15.56,4.2,5.65,1.98,4.51,0.6
19297,1990,1,Okhaldhunga,0,83.03,2.75,29.28,10.15,-6.95,17.69,5.37,7.16,2.15,5.28,0.6
19298,1990,2,Okhaldhunga,10.03,82.97,3.92,43.6,9.63,-3.24,16.4,4.77,8.95,2.43,5.56,0.56
19299,1990,3,Okhaldhunga,10.48,82.98,3.89,34.8,12.86,-2.97,19.87,7.1,12.78,2.69,5.73,0.74
19300,1990,4,Okhaldhunga,7.46,82.62,4.27,28,17.89,-1.68,25.13,11.36,18.47,3.05,6.39,0.73
19301,1990,5,Okhaldhunga,26.64,82.58,9.93,52.52,21.02,10.09,26.73,15.63,22.96,2.56,5.29,0.44
19302,1990,6,Okhaldhunga,83.92,82.3,13.35,63.76,22.7,14.66,27.89,18.11,24.85,2.71,5.28,0.62
19303,1990,7,Okhaldhunga,203.95,82.33,15.24,81.66,20.76,16.94,24.74,17.64,22.19,2.51,4.92,0.65
19304,1990,8,Okhaldhunga,119.9,82.65,15.45,86.42,20.09,17.12,23.67,17.22,20.96,2.27,4.54,0.7
19305,1990,9,Okhaldhunga,99.17,82.75,14.33,85.7,19.05,15.91,22.82,16.11,19.73,2.11,4.27,0.6
19306,1990,10,Okhaldhunga,37.88,83.08,9.36,68.25,15.66,8.53,20.85,12.12,14.98,1.9,4.1,0.48
19307,1990,11,Okhaldhunga,0,83.2,5.53,45.79,13.93,1.42,20.43,9.66,11.82,1.92,4.26,0.52
19308,1990,12,Okhaldhunga,0,83.28,3.74,40.51,10.03,-3.47,16.74,5.94,7.37,1.83,4.34,0.6
19309,1991,1,Okhaldhunga,5.28,83.04,3.04,39.76,7.42,-6.18,14.54,2.89,5.29,2.2,5.16,0.7
19310,1991,2,Okhaldhunga,0.69,83.07,2.87,28.28,11.46,-6.6,19.35,5.79,10.01,2.84,6.32,0.88
19311,1991,3,Okhaldhunga,10.45,82.93,3.38,26.82,15.05,-4.47,22.67,8.79,14.56,2.91,6.08,0.74
19312,1991,4,Okhaldhunga,1.15,82.79,3.74,22.73,18.72,-3.87,26.36,11.84,19.26,3.05,6.4,0.73
19313,1991,5,Okhaldhunga,13.18,82.65,7.24,36.74,21.9,4.81,28.53,15.5,23.47,2.97,5.99,0.75
19314,1991,6,Okhaldhunga,69.81,82.4,13,66.43,21.59,14.39,26.27,17.51,23.55,2.64,5.12,0.58
19315,1991,7,Okhaldhunga,103.3,82.33,15.24,78.18,21.46,16.97,25.66,18.21,23.06,2.7,5.16,0.78
19316,1991,8,Okhaldhunga,160.51,82.49,15.18,84.05,20.25,16.88,23.86,17.48,21.19,2.29,4.47,0.75
19317,1991,9,Okhaldhunga,168.4,82.77,14.22,87.42,18.6,15.68,22.29,15.87,19.06,2,4.13,0.5
19318,1991,10,Okhaldhunga,0.89,82.98,9.05,65.51,15.84,8.03,21.4,12.08,14.93,1.84,4.08,0.46
19319,1991,11,Okhaldhunga,0.34,83.24,4.29,42.16,11.38,-1.78,17.99,7.12,8.92,1.99,4.59,0.51
19320,1991,12,Okhaldhunga,10.6,83.19,3.71,44.02,8.86,-3.86,15.57,4.72,6.1,1.86,4.38,0.45
19321,1992,1,Okhaldhunga,1.86,83.19,3.19,39.08,8.05,-5.49,15.05,3.55,5.46,2.04,4.92,0.49
19322,1992,2,Okhaldhunga,2.37,82.86,2.69,33.68,7.91,-7.39,15.57,2.43,6.52,2.73,6.08,0.73
19323,1992,3,Okhaldhunga,1.16,82.78,3.11,23.08,15.48,-5.54,23.81,8.9,14.88,3.85,7.96,1.27
19324,1992,4,Okhaldhunga,5.02,82.77,3.74,21.99,19.53,-3.74,27.29,12.71,19.98,3.49,6.97,1.1
19325,1992,5,Okhaldhunga,38.2,82.65,7.46,43.87,19.61,5.79,25.89,13.74,21.05,2.75,5.73,0.55
19326,1992,6,Okhaldhunga,34.45,82.39,11.41,56.13,22.14,11.97,27.76,16.96,24.34,2.76,5.38,0.58
19327,1992,7,Okhaldhunga,199.48,82.47,13.79,74.78,20.73,15.29,25.11,17.14,22.27,2.51,4.88,0.68
19328,1992,8,Okhaldhunga,116.2,82.58,14.82,81.44,20.39,16.54,24.43,17.18,21.51,2.26,4.46,0.65
19329,1992,9,Okhaldhunga,60.23,82.73,13.19,76.86,19.44,14.56,24.22,15.76,20.32,2.23,4.53,0.58
19330,1992,10,Okhaldhunga,19.43,83,8.96,61.96,16.57,8.29,22.24,12.55,16.52,2.03,4.49,0.44
19331,1992,11,Okhaldhunga,3.4,83.27,5.17,46.96,12.68,0.69,19.32,8.37,11,1.99,4.49,0.42
19332,1992,12,Okhaldhunga,8.23,83.26,3.29,38.92,8.81,-5.21,15.64,4.5,6.01,1.92,4.52,0.55
19333,1993,1,Okhaldhunga,6.65,82.99,3.12,40.41,7.4,-5.87,14.7,2.8,5.4,2.36,5.49,0.67
19334,1993,2,Okhaldhunga,4.64,83.03,3.02,29.73,11.17,-6.3,18.52,5.92,9.42,2.45,5.46,0.6
19335,1993,3,Okhaldhunga,18.37,82.92,3.33,30.11,12.92,-5.17,20.42,7.11,12.34,3.23,6.69,1.03
19336,1993,4,Okhaldhunga,36.92,82.87,5.75,38.16,17.48,1.62,24.37,11.44,17.89,2.93,5.98,0.73
19337,1993,5,Okhaldhunga,45.03,82.61,8.56,46.54,20.66,7.76,26.73,14.79,22.01,2.69,5.48,0.57
19338,1993,6,Okhaldhunga,82,82.42,12.27,61.21,21.98,13.4,27.32,17.13,23.92,2.69,5.36,0.53
19339,1993,7,Okhaldhunga,89.04,82.35,14.84,74.78,21.76,16.53,26.24,18.07,23.58,3.03,5.59,0.92
19340,1993,8,Okhaldhunga,91.1,82.45,15.1,80.59,20.81,16.83,24.95,17.73,22.19,2.28,4.45,0.62
19341,1993,9,Okhaldhunga,85.02,82.79,13.37,81.08,18.86,14.91,22.99,15.87,19.7,2.15,4.5,0.65
19342,1993,10,Okhaldhunga,3.44,83.11,8.48,57.1,16.75,6.81,22.81,12.58,16.36,2.16,4.84,0.49
19343,1993,11,Okhaldhunga,4.38,83.16,5.46,47.33,13.23,1.35,19.71,9.22,11.56,2.04,4.79,0.49
19344,1993,12,Okhaldhunga,0,83.25,2.89,30.25,10.45,-6.53,17.57,6.2,7.36,1.98,4.77,0.55
19345,1994,1,Okhaldhunga,14.05,83.03,3.15,36.46,9.31,-5.85,16.78,4.5,6.97,2.32,5.46,0.78
19346,1994,2,Okhaldhunga,4.75,82.88,3.09,35.39,9.35,-6.13,17.04,3.87,8.34,2.86,6.48,0.87
19347,1994,3,Okhaldhunga,2.92,82.86,3.16,23.46,15.35,-5.62,23.1,9.14,14.81,2.9,6.34,0.76
19348,1994,4,Okhaldhunga,9.53,82.81,4.07,25.61,18.44,-2.35,25.89,12.04,19.22,3.16,6.63,0.85
19349,1994,5,Okhaldhunga,25.72,82.66,8.03,41.66,21.45,6.46,27.79,15.39,23.07,2.79,5.63,0.62
19350,1994,6,Okhaldhunga,99.62,82.26,13.01,63.21,22.47,14.18,27.55,18.01,24.46,2.72,5.29,0.61
19351,1994,7,Okhaldhunga,77.75,82.31,15.12,75.79,21.84,16.83,26.18,18.31,23.52,2.63,5.07,0.64
19352,1994,8,Okhaldhunga,62.45,82.52,14.68,75.16,21.55,16.4,26.03,18.04,23.07,2.44,5.01,0.58
19353,1994,9,Okhaldhunga,35.57,82.76,12.95,73.08,19.95,14.34,24.98,16.34,21.11,2.41,4.99,0.62
19354,1994,10,Okhaldhunga,7.08,83.1,7.17,49.48,16.7,4.96,23.45,12.14,16.46,2.28,5.23,0.49
19355,1994,11,Okhaldhunga,2.46,83.31,4.45,40.52,12.68,-0.95,19.38,8.19,11.21,2.1,4.59,0.49
19356,1994,12,Okhaldhunga,0.14,83.21,2.52,28.64,9.19,-8.28,16.79,4.54,6.4,2.2,5.13,0.67
19357,1995,1,Okhaldhunga,2.57,83.14,2.35,30.7,7.24,-9.23,14.79,2.46,5.22,2.39,5.42,0.8
19358,1995,2,Okhaldhunga,6.83,82.94,2.8,31.03,9.71,-7.07,17.13,4.32,8.56,2.8,6.26,0.92
19359,1995,3,Okhaldhunga,11.51,82.9,3.21,24.93,14.81,-5.42,22.52,8.92,14.68,3.36,7.03,1.15
19360,1995,4,Okhaldhunga,0.46,82.8,3.54,21.02,18.71,-4.15,26.48,11.79,19.09,3.4,6.94,0.97
19361,1995,5,Okhaldhunga,25.89,82.59,7.53,37.13,22.27,5.33,28.96,15.76,23.74,2.91,5.83,0.6
19362,1995,6,Okhaldhunga,79.39,82.32,13.82,66.65,22.51,15.41,27.38,18.26,24.71,2.7,5.12,0.66
19363,1995,7,Okhaldhunga,159.65,82.34,15.24,82.31,20.62,16.91,24.33,17.69,21.97,2.6,4.96,0.73
19364,1995,8,Okhaldhunga,156.03,82.48,15.53,85.58,20.31,17.2,24.07,17.37,21.25,2.34,4.55,0.66
19365,1995,9,Okhaldhunga,34.86,82.74,13.87,81.63,19.29,15.4,23.6,16.18,20.16,2.26,4.61,0.63
19366,1995,10,Okhaldhunga,9.19,83.04,8.87,59.12,17.14,7.84,23.08,13.02,16.96,2.07,4.52,0.46
19367,1995,11,Okhaldhunga,58.9,83.07,5.37,47.27,12.86,0.46,19.43,8.61,10.75,2.07,4.47,0.62
19368,1995,12,Okhaldhunga,16.28,83.24,3.75,44.83,8.7,-3.44,15.43,4.55,5.99,2.06,4.83,0.59
19369,1996,1,Okhaldhunga,14.46,82.98,3.24,42.64,7.21,-5.52,14.71,2.5,4.69,2.46,5.48,0.86
19370,1996,2,Okhaldhunga,11.34,82.98,3.64,38.98,10.18,-3.99,17.44,5.18,8.44,2.57,5.63,0.76
19371,1996,3,Okhaldhunga,0.87,82.71,4.4,32.96,15.61,-1.12,23.11,9.85,15.38,3.25,6.77,1.13
19372,1996,4,Okhaldhunga,7.9,82.75,4.15,24.8,18.79,-3.12,26.22,12.12,19.22,3.27,6.52,1.15
19373,1996,5,Okhaldhunga,18.89,82.58,6.91,34.85,21.78,4.68,28.47,15.14,23.11,2.9,5.95,0.47
19374,1996,6,Okhaldhunga,94.99,82.49,12.85,65.85,21.56,14.15,26.16,17.46,23.53,2.52,5.14,0.5
19375,1996,7,Okhaldhunga,135.73,82.33,15.12,81.3,20.75,16.77,24.57,17.75,22.03,2.56,4.89,0.75
19376,1996,8,Okhaldhunga,104.83,82.56,15.01,83.3,20.23,16.71,24.12,17.32,21.32,2.29,4.69,0.62
19377,1996,9,Okhaldhunga,50.57,82.65,13.66,80.25,19.34,15.19,23.66,16.11,20.25,2.05,4.37,0.42
19378,1996,10,Okhaldhunga,16.55,82.99,9.43,65.6,16.64,9.2,22.26,12.8,16.77,2.04,4.62,0.34
19379,1996,11,Okhaldhunga,0.16,83.04,4.44,38.8,12.92,-1.44,20.12,8.3,10.89,2.17,5.04,0.58
19380,1996,12,Okhaldhunga,0,83.17,2.54,27.82,9.94,-8.01,17.59,5.31,6.4,2,4.77,0.61
19381,1997,1,Okhaldhunga,6.66,83.03,2.41,32.09,7.36,-8.65,14.7,2.72,4.98,2.3,5.32,0.75
19382,1997,2,Okhaldhunga,0.52,82.8,2.25,27.55,8.25,-9.32,16.15,2.34,7.09,2.86,6.37,0.68
19383,1997,3,Okhaldhunga,4.72,82.91,2.96,23.45,14.48,-6.53,22.1,8.3,14.1,3.15,6.52,0.91
19384,1997,4,Okhaldhunga,35.56,82.9,6.01,43.49,16.08,2.63,22.4,10.57,16.9,2.63,5.57,0.64
19385,1997,5,Okhaldhunga,22.96,82.63,6.18,34.32,20.52,2.67,27.34,13.95,21.6,3.01,6.18,0.6
19386,1997,6,Okhaldhunga,56.61,82.4,11.12,53.54,22.56,11.89,28.2,17.36,24.7,3.04,5.92,0.76
19387,1997,7,Okhaldhunga,183.61,82.32,15.53,81.7,21.04,17.19,25,18.02,22.37,2.41,4.94,0.53
19388,1997,8,Okhaldhunga,83.24,82.53,15.14,82.99,20.41,16.82,24.24,17.41,21.39,2.37,4.75,0.56
19389,1997,9,Okhaldhunga,42.2,82.82,13.55,80.72,19.09,14.99,23.48,15.91,20.09,2.2,4.6,0.46
19390,1997,10,Okhaldhunga,3.95,83.25,7.83,58.36,15.67,6.74,21.54,11.67,15.73,2.09,4.7,0.42
19391,1997,11,Okhaldhunga,2.68,83.24,5.28,47.42,12.75,0.9,19.37,8.35,11.65,2.14,5.11,0.56
19392,1997,12,Okhaldhunga,19.21,83.2,3.87,46.67,8.4,-3.64,15.16,4.16,6.2,2.02,4.83,0.61
19393,1998,1,Okhaldhunga,0.16,83.07,2.72,34.72,7.42,-7.64,15.06,2.55,5.18,2.34,5.65,0.59
19394,1998,2,Okhaldhunga,2.76,83.07,3.05,32.13,10.23,-6.25,17.89,4.78,9.07,2.73,6.31,0.71
19395,1998,3,Okhaldhunga,14.2,82.92,3.8,33.89,12.96,-3.58,20.39,7.1,12.91,3.04,6.59,0.76
19396,1998,4,Okhaldhunga,30.88,82.91,5.9,37.19,18.3,2.15,25.34,12.4,18.92,3,6.34,0.73
19397,1998,5,Okhaldhunga,27.5,82.69,9.8,50.56,21.49,9.83,27.52,15.84,23.12,2.75,5.58,0.65
19398,1998,6,Okhaldhunga,41.59,82.42,12.54,59.18,23.08,13.35,28.42,18.31,25.15,2.74,5.35,0.56
19399,1998,7,Okhaldhunga,143.91,82.38,15.84,82.79,21.15,17.54,25,18.27,22.57,2.82,5.24,0.88
19400,1998,8,Okhaldhunga,131.26,82.59,15.71,86.39,20.37,17.45,24.02,17.64,21.47,2.34,4.58,0.65
19401,1998,9,Okhaldhunga,68.25,82.84,14.07,81.51,19.59,15.68,23.82,16.45,20.32,2.07,4.23,0.51
19402,1998,10,Okhaldhunga,40.78,82.98,11.26,72.17,17.85,11.6,23.36,14.09,17.95,1.95,4.42,0.41
19403,1998,11,Okhaldhunga,2.31,83.13,6.45,51.77,14.44,3.15,20.92,10.27,13,1.83,4.37,0.4
19404,1998,12,Okhaldhunga,0,83.2,3.37,35.81,10.3,-5.11,17.59,5.94,7.36,1.92,4.49,0.63
19405,1999,1,Okhaldhunga,0.26,83,2.7,32.44,8.57,-7.53,16.15,3.78,6.2,2.2,5.16,0.68
19406,1999,2,Okhaldhunga,8.23,83.19,3.05,26.59,13.3,-5.78,21.02,8.07,11.77,2.52,5.71,0.74
19407,1999,3,Okhaldhunga,0.51,82.64,2.25,16.42,15.75,-9.28,24.08,9.26,14.86,3.41,7.09,1.11
19408,1999,4,Okhaldhunga,2.1,82.67,3.47,19.4,20.24,-5.15,28.1,13.36,20.13,2.9,5.88,0.74
19409,1999,5,Okhaldhunga,56.36,82.48,10.02,53.92,20.88,9.77,26.59,15.48,22.49,2.59,5.3,0.51
19410,1999,6,Okhaldhunga,50.05,82.4,12.61,62.75,22.02,13.51,27.11,17.62,24.05,2.78,5.36,0.51
19411,1999,7,Okhaldhunga,105.87,82.29,15.03,78.57,21.14,16.72,25.34,17.99,22.77,2.67,5.17,0.66
19412,1999,8,Okhaldhunga,107.33,82.47,14.9,81.21,20.53,16.59,24.64,17.51,21.86,2.45,4.87,0.65
19413,1999,9,Okhaldhunga,51.67,82.76,13.76,79.93,19.51,15.35,23.85,16.37,20.48,2.22,4.66,0.59
19414,1999,10,Okhaldhunga,42.26,82.98,9.89,67.32,17.01,9.51,22.57,13.3,16.83,2.05,4.48,0.44
19415,1999,11,Okhaldhunga,0.02,83.12,5.04,43.23,13.2,-0.07,20.05,8.94,11.38,1.93,4.68,0.44
19416,1999,12,Okhaldhunga,0.06,83.19,3.82,41.89,9.87,-3.45,16.81,5.62,7.36,1.92,4.59,0.5
19417,2000,1,Okhaldhunga,0.28,82.97,2.56,31.2,8.27,-8.03,15.9,3.28,5.96,2.38,5.5,0.78
19418,2000,2,Okhaldhunga,2.54,82.87,2.38,29.48,8.07,-9.53,15.82,2.41,6.95,2.76,6.11,0.83
19419,2000,3,Okhaldhunga,2.49,82.81,2.57,22.61,13.25,-7.91,20.9,7.08,12.69,2.96,6.28,0.79
19420,2000,4,Okhaldhunga,33.93,82.62,5.11,31.11,18.88,-0.9,26.06,12.65,19.07,2.96,6.23,0.76
19421,2000,5,Okhaldhunga,39.8,82.58,11.08,59.06,20.89,11.77,26.17,16.25,22.63,2.51,5.24,0.45
19422,2000,6,Okhaldhunga,103.99,82.4,14.01,72.76,21.34,15.51,25.96,17.42,23.11,2.7,5.26,0.57
19423,2000,7,Okhaldhunga,94.97,82.36,15.24,79.69,21.16,16.95,25.12,18.07,22.62,2.7,5.14,0.73
19424,2000,8,Okhaldhunga,131.34,82.47,15.41,83.82,20.53,17.11,24.46,17.54,21.69,2.42,4.75,0.72
19425,2000,9,Okhaldhunga,101,82.71,13.57,83.56,18.53,14.92,22.64,15.44,18.99,2.13,4.29,0.67
19426,2000,10,Okhaldhunga,5.09,82.93,9.52,62.91,17.41,9.28,23.21,13.42,17.07,2.05,4.51,0.49
19427,2000,11,Okhaldhunga,0.4,83.1,6.02,53.07,13.03,2.86,19.53,9,11.59,2.02,4.81,0.46
19428,2000,12,Okhaldhunga,0.04,83.08,3.25,35.53,9.88,-5.24,17.21,5.65,6.81,1.92,4.66,0.53
19429,2001,1,Okhaldhunga,0.39,82.9,2.56,31.52,8.06,-8.16,15.83,3.34,5.45,2.37,5.6,0.76
19430,2001,2,Okhaldhunga,0.72,82.86,2.39,23.79,10.98,-8.84,18.9,5.42,9.05,2.57,5.92,0.71
19431,2001,3,Okhaldhunga,2.13,82.89,2.66,20.86,14.57,-7.61,22.32,8.48,14.09,2.94,6.24,0.88
19432,2001,4,Okhaldhunga,11.95,82.82,4.72,29.05,18.77,-0.74,25.87,12.52,19.46,3.03,6.25,0.86
19433,2001,5,Okhaldhunga,31.64,82.53,10.64,56.49,21,11.31,26.6,16.05,23.03,2.64,5.49,0.53
19434,2001,6,Okhaldhunga,79.89,82.33,13.94,70.82,21.62,15.47,26.63,17.58,23.63,2.79,5.35,0.62
19435,2001,7,Okhaldhunga,133.12,82.39,15.25,75.76,22.04,16.98,26.43,18.49,23.78,2.77,5.43,0.69
19436,2001,8,Okhaldhunga,96.4,82.53,15.33,80.07,21.21,17.07,25.51,17.99,22.5,2.38,4.69,0.62
19437,2001,9,Okhaldhunga,93.99,82.78,13.95,84.2,18.91,15.38,22.78,16.04,19.4,1.83,3.86,0.47
19438,2001,10,Okhaldhunga,52.42,83.03,10.64,74.73,16.51,10.92,21.42,13.23,16.19,1.87,4.02,0.46
19439,2001,11,Okhaldhunga,0.36,83.22,6.24,53.6,13.3,2.66,19.66,9.34,11.51,1.88,4.56,0.37
19440,2001,12,Okhaldhunga,0,83.29,3.64,42.05,9.17,-4.11,16.09,5.14,6.15,1.83,4.51,0.55
19441,2002,1,Okhaldhunga,9.29,83.1,3.68,45.59,8.05,-4.1,14.96,3.61,6.1,2.12,4.89,0.6
19442,2002,2,Okhaldhunga,5.74,83.2,3.34,33.78,11.01,-4.95,18.74,5.64,9.48,2.56,5.81,0.78
19443,2002,3,Okhaldhunga,20.19,82.95,4.04,31.77,14.91,-2.21,22.17,9.11,14.5,2.74,5.95,0.68
19444,2002,4,Okhaldhunga,19.92,82.8,7.04,44.97,18.12,4.87,24.53,12.67,19.1,2.66,5.69,0.54
19445,2002,5,Okhaldhunga,69.05,82.54,10.6,60.28,19.97,10.93,25.43,15.2,21.59,2.52,5.11,0.68
19446,2002,6,Okhaldhunga,51.54,82.44,13.33,67.47,21.71,14.74,26.6,17.38,23.78,2.63,5.2,0.51
19447,2002,7,Okhaldhunga,132.92,82.31,14.91,76.67,21.49,16.59,25.69,18.26,22.99,2.36,4.79,0.41
19448,2002,8,Okhaldhunga,92.55,82.55,14.85,80.76,20.54,16.55,24.68,17.38,21.74,2.36,4.71,0.61
19449,2002,9,Okhaldhunga,41.32,82.86,12.64,74.03,19.45,14.01,24.49,15.75,20.5,2.32,4.8,0.57
19450,2002,10,Okhaldhunga,20.27,83.07,8.84,62.24,16.36,7.89,22.41,12.17,16.32,1.99,4.64,0.3
19451,2002,11,Okhaldhunga,0.16,83.16,5.58,48.11,13.47,1.61,20.27,9.04,11.98,2,4.77,0.45
19452,2002,12,Okhaldhunga,6.73,83.13,3.64,41.17,9.59,-4.05,16.69,5.31,7.01,1.95,4.8,0.6
19453,2003,1,Okhaldhunga,2.64,83.17,2.66,33.37,8.09,-7.98,15.98,3.18,5.42,2.17,5.11,0.56
19454,2003,2,Okhaldhunga,27.08,83.06,4.11,45.98,9.5,-2.62,16.5,4.65,8.27,2.38,5.31,0.66
19455,2003,3,Okhaldhunga,5.47,82.93,4.8,40.1,13.49,-0.54,20.52,7.93,13.51,2.82,5.96,0.76
19456,2003,4,Okhaldhunga,6.11,82.86,5.36,31.7,19.21,0.99,26.19,13.13,19.89,2.79,5.89,0.61
19457,2003,5,Okhaldhunga,26.06,82.63,7.93,44.51,20.18,6.37,26.45,14.38,21.76,2.73,5.76,0.5
19458,2003,6,Okhaldhunga,101.19,82.3,12.62,64.04,21.79,13.76,26.49,17.64,23.49,2.61,5.24,0.43
19459,2003,7,Okhaldhunga,189.87,82.53,15.61,84.31,20.67,17.33,24.27,17.72,21.91,2.52,4.73,0.72
19460,2003,8,Okhaldhunga,63.75,82.57,15.66,83.66,20.83,17.4,24.81,17.77,21.89,2.32,4.7,0.62
19461,2003,9,Okhaldhunga,63.85,82.75,14.15,81.26,19.68,15.72,23.79,16.75,20.49,2.06,4.25,0.51
19462,2003,10,Okhaldhunga,64.54,83.09,9.14,63.33,16.81,8.24,22.6,12.84,16.1,2.03,4.57,0.54
19463,2003,11,Okhaldhunga,0.89,83.18,5.86,53.11,12.53,1.97,19.07,8.43,10.61,1.94,4.73,0.48
19464,2003,12,Okhaldhunga,18.03,83.24,4.26,49.01,9.14,-2.46,15.95,4.91,6.67,1.81,4.36,0.45
19465,2004,1,Okhaldhunga,12.96,83.05,3.79,48.41,7.48,-3.72,14.36,3.07,5.24,2.07,4.79,0.56
19466,2004,2,Okhaldhunga,0.08,83,3.83,41.57,10.02,-3.33,17.26,4.89,8.27,2.46,5.52,0.68
19467,2004,3,Okhaldhunga,8.92,82.9,4.59,33.38,16.02,-1.29,23.41,10.31,15.18,2.82,6.05,0.89
19468,2004,4,Okhaldhunga,63.88,82.76,7.35,46.88,18.39,5.28,24.53,13.04,19.24,2.56,5.52,0.58
19469,2004,5,Okhaldhunga,92.73,82.56,9.66,53.36,20.32,9.27,26.17,15,21.48,2.58,5.34,0.5
19470,2004,6,Okhaldhunga,116.37,82.46,13.9,74.77,20.71,15.39,25.14,16.96,22.3,2.66,5.08,0.68
19471,2004,7,Okhaldhunga,395.8,82.42,15.69,89.89,19.67,17.36,22.8,17.06,20.61,2.51,4.59,0.86
19472,2004,8,Okhaldhunga,156.87,82.48,15.93,88.92,20.09,17.59,23.39,17.34,20.72,2.25,4.33,0.72
19473,2004,9,Okhaldhunga,88.91,82.85,14.49,88.72,18.65,16.07,22.22,15.9,18.98,1.89,3.93,0.4
19474,2004,10,Okhaldhunga,36.77,83.21,9.76,75.46,14.87,9.35,19.53,11.51,13.98,1.8,3.76,0.45
19475,2004,11,Okhaldhunga,10.69,83.24,6.52,64.8,11.31,3.74,16.78,7.55,9.27,1.76,3.79,0.47
19476,2004,12,Okhaldhunga,0.04,83.18,5.2,57.63,9.44,0.31,15.55,5.47,6.82,1.72,4.09,0.5
19477,2005,1,Okhaldhunga,21.34,83.07,4.23,54.61,7.51,-2.11,14,3.39,5.53,2.05,4.63,0.74
19478,2005,2,Okhaldhunga,7.43,83,4.56,48.17,10.41,-1.05,17.71,5.16,9.17,2.96,6.04,1.24
19479,2005,3,Okhaldhunga,22.49,82.96,5.59,44.16,14.85,1.91,21.73,9.38,14.58,2.9,6.04,0.87
19480,2005,4,Okhaldhunga,49.06,82.98,5.62,35.98,17.94,1.65,24.72,11.9,17.94,2.75,5.62,0.68
19481,2005,5,Okhaldhunga,52.08,82.65,8.62,50.95,19.41,7.8,25.4,13.78,20.48,2.56,5.31,0.49
19482,2005,6,Okhaldhunga,102.61,82.33,12.09,60.23,22.13,12.8,27.21,17.51,23.51,2.52,5,0.6
19483,2005,7,Okhaldhunga,227.05,82.48,15.77,85.52,20.56,17.48,24.12,17.6,21.69,2.65,5.03,0.87
19484,2005,8,Okhaldhunga,263.77,82.43,16.13,88.75,20.31,17.81,23.82,17.54,21.13,2.25,4.55,0.59
19485,2005,9,Okhaldhunga,79.49,82.84,14.46,85.25,19.28,15.93,23.04,16.35,19.51,1.97,4.03,0.53
19486,2005,10,Okhaldhunga,61.97,83.13,10.45,76.82,15.82,10.39,20.49,12.63,15.22,1.73,3.74,0.38
19487,2005,11,Okhaldhunga,0,83.13,6.09,58.8,11.72,2.37,17.88,7.65,9.33,1.78,4.08,0.52
19488,2005,12,Okhaldhunga,0,83.12,3.72,41.68,9.52,-4.05,16.65,5.27,6.15,1.79,4.1,0.5
19489,2006,1,Okhaldhunga,0,83.07,3.2,36.54,9.23,-5.5,17.11,4.37,6.41,2.23,5.27,0.76
19490,2006,2,Okhaldhunga,0.01,83.04,4.56,40.45,13.04,-0.87,20.1,8.13,11.31,2.37,5.42,0.69
19491,2006,3,Okhaldhunga,15.95,82.92,4.08,33.37,14.38,-2.59,21.71,8.56,14.01,2.88,5.93,1
19492,2006,4,Okhaldhunga,17.78,82.8,5.81,37.96,17.93,2.06,24.47,12.06,18.65,2.66,5.66,0.59
19493,2006,5,Okhaldhunga,68.04,82.69,11.23,61.31,20.56,12.02,25.78,15.84,22.44,2.49,5,0.5
19494,2006,6,Okhaldhunga,176.28,82.51,13.53,73.74,20.56,14.79,24.96,16.72,21.82,2.41,4.8,0.51
19495,2006,7,Okhaldhunga,206.58,82.39,16.14,85.86,20.85,17.84,24.34,17.95,21.82,2.46,4.73,0.65
19496,2006,8,Okhaldhunga,98.96,82.58,15.37,83.94,20.47,17.08,24.4,17.38,21.38,2.25,4.63,0.46
19497,2006,9,Okhaldhunga,235.31,82.82,14.17,87.02,18.65,15.68,22.17,15.94,19.02,2,3.98,0.56
19498,2006,10,Okhaldhunga,14.35,83.19,10.63,77.84,15.79,10.8,20.39,12.49,15.12,1.8,3.72,0.44
19499,2006,11,Okhaldhunga,4.55,83.15,6.92,65.28,11.76,4.21,17.38,8.15,10.05,1.89,4.23,0.56
19500,2006,12,Okhaldhunga,7.54,83.21,4.85,54.29,9.51,-0.36,16.07,5.52,6.79,1.88,4.43,0.67
19501,2007,1,Okhaldhunga,0.19,83.16,3.26,40.14,8.01,-5.31,15.38,3.52,5.23,2.2,5.09,0.74
19502,2007,2,Okhaldhunga,35.69,83,4.88,57.64,8.79,-0.34,15.2,4.06,7.68,2.22,4.9,0.55
